Transaction ID,Date,Product ID,Product Name,Product Category,Quantity,PPU,Amount,Customer ID,Region
T001730,17-11-2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,32,"25,000","800,000",Customer-020,Yangon
T001731,17-11-2025,PROD-010,Webcam 1080p HD,Electronics,49,"200,000","9,800,000",Customer-588,Mandalay
T001732,17-11-2025,PROD-009,Adjustable Monitor Arm,Furniture,27,"180,000","4,860,000",Customer-347,Bago
T001733,17-11-2025,PROD-005,Noise-Cancelling Headphones,Electronics,80,"950,000","76,000,000",Customer-969,Mandalay
T001734,17-11-2025,PROD-003,27-inch 4K Monitor,Electronics,32,"1,200,000","38,400,000",Customer-013,Yangon
T001735,18-11-2025,PROD-003,27-inch 4K Monitor,Electronics,10,"1,200,000","12,000,000",Customer-689,Yangon
T001736,18-11-2025,PROD-010,Webcam 1080p HD,Electronics,260,"200,000","52,000,000",Customer-495,Mandalay
T001737,18-11-2025,PROD-009,Adjustable Monitor Arm,Furniture,28,"180,000","5,040,000",Customer-378,Taunggyi
T001738,18-11-2025,PROD-010,Webcam 1080p HD,Electronics,43,"200,000","8,600,000",Customer-856,Naypyitaw
T001739,18-11-2025,PROD-010,Webcam 1080p HD,Electronics,340,"200,000","68,000,000",Customer-051,Bago
T001740,18-11-2025,PROD-009,Adjustable Monitor Arm,Furniture,49,"180,000","8,820,000",Customer-482,Mandalay
T001741,18-11-2025,PROD-002,Wireless Mechanical Keyboard,Electronics,22,"350,000","7,700,000",Customer-430,Taunggyi
T001742,18-11-2025,PROD-004,Standing Desk Converter,Furniture,20,"500,000","10,000,000",Customer-948,Yangon
T001743,18-11-2025,PROD-002,Wireless Mechanical Keyboard,Electronics,27,"350,000","9,450,000",Customer-617,Mandalay
T001744,18-11-2025,PROD-001,Ergonomic Mesh Chair,Furniture,22,"450,000","9,900,000",Customer-642,Naypyitaw
T001745,18-11-2025,PROD-003,27-inch 4K Monitor,Electronics,48,"1,200,000","57,600,000",Customer-432,Bago
T001746,19-11-2025,PROD-007,USB-C Docking Station,Electronics,16,"250,000","4,000,000",Customer-238,Bago
T001747,19-11-2025,PROD-005,Noise-Cancelling Headphones,Electronics,11,"950,000","10,450,000",Customer-731,Mandalay
T001748,19-11-2025,PROD-003,27-inch 4K Monitor,Electronics,9,"1,200,000","10,800,000",Customer-102,Mandalay
T001749,19-11-2025,PROD-003,27-inch 4K Monitor,Electronics,80,"1,200,000","96,000,000",Customer-241,Yangon
T001750,19-11-2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,10,"120,000","1,200,000",Customer-509,Mandalay
T001751,19-11-2025,PROD-004,Standing Desk Converter,Furniture,12,"500,000","6,000,000",Customer-520,Yangon
T001752,19-11-2025,PROD-010,Webcam 1080p HD,Electronics,7,"200,000","1,400,000",Customer-865,Mandalay
T001753,19-11-2025,PROD-009,Adjustable Monitor Arm,Furniture,42,"180,000","7,560,000",Customer-581,Bago
T001754,19-11-2025,PROD-007,USB-C Docking Station,Electronics,35,"250,000","8,750,000",Customer-824,Mandalay
T001755,21-11-2025,PROD-003,27-inch 4K Monitor,Electronics,190,"1,200,000","228,000,000",Customer-246,Yangon
T001756,21-11-2025,PROD-007,USB-C Docking Station,Electronics,29,"250,000","7,250,000",Customer-900,Mandalay
T001757,21-11-2025,PROD-007,USB-C Docking Station,Electronics,46,"250,000","11,500,000",Customer-131,Taunggyi
T001758,21-11-2025,PROD-003,27-inch 4K Monitor,Electronics,7,"1,200,000","8,400,000",Customer-176,Bago
T001759,21-11-2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,14,"25,000","350,000",Customer-230,Yangon
T001760,21-11-2025,PROD-003,27-inch 4K Monitor,Electronics,8,"1,200,000","9,600,000",Customer-919,Mandalay
T001761,21-11-2025,PROD-005,Noise-Cancelling Headphones,Electronics,100,"950,000","95,000,000",Customer-918,Yangon
T001762,21-11-2025,PROD-007,USB-C Docking Station,Electronics,40,"250,000","10,000,000",Customer-176,Bago
T001763,21-11-2025,PROD-010,Webcam 1080p HD,Electronics,49,"200,000","9,800,000",Customer-682,Naypyitaw
T001764,21-11-2025,PROD-005,Noise-Cancelling Headphones,Electronics,14,"950,000","13,300,000",Customer-681,Naypyitaw
T001765,21-11-2025,PROD-001,Ergonomic Mesh Chair,Furniture,4,"450,000","1,800,000",Customer-294,Yangon
T001766,21-11-2025,PROD-010,Webcam 1080p HD,Electronics,10,"200,000","2,000,000",Customer-441,Yangon
T001767,21-11-2025,PROD-004,Standing Desk Converter,Furniture,17,"500,000","8,500,000",Customer-173,Mandalay
T001768,21-11-2025,PROD-002,Wireless Mechanical Keyboard,Electronics,49,"350,000","17,150,000",Customer-292,Naypyitaw
T001769,24-11-2025,PROD-005,Noise-Cancelling Headphones,Electronics,34,"950,000","32,300,000",Customer-561,Mandalay
T001770,24-11-2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,21,"25,000","525,000",Customer-326,Mandalay
T001771,24-11-2025,PROD-002,Wireless Mechanical Keyboard,Electronics,8,"350,000","2,800,000",Customer-686,Naypyitaw
T001772,24-11-2025,PROD-004,Standing Desk Converter,Furniture,47,"500,000","23,500,000",Customer-360,Taunggyi
T001773,24-11-2025,PROD-007,USB-C Docking Station,Electronics,30,"250,000","7,500,000",Customer-550,Bago
T001774,24-11-2025,PROD-009,Adjustable Monitor Arm,Furniture,48,"180,000","8,640,000",Customer-964,Mandalay
T001775,24-11-2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,16,"120,000","1,920,000",Customer-603,Mandalay
T001776,24-11-2025,PROD-009,Adjustable Monitor Arm,Furniture,10,"180,000","1,800,000",Customer-659,Yangon
T001777,24-11-2025,PROD-003,27-inch 4K Monitor,Electronics,20,"1,200,000","24,000,000",Customer-066,Bago
T001778,25-11-2025,PROD-004,Standing Desk Converter,Furniture,380,"500,000","190,000,000",Customer-078,Yangon
T001779,25-11-2025,PROD-001,Ergonomic Mesh Chair,Furniture,38,"450,000","17,100,000",Customer-889,Mandalay
T001780,25-11-2025,PROD-001,Ergonomic Mesh Chair,Furniture,380,"450,000","171,000,000",Customer-563,Yangon
T001781,25-11-2025,PROD-002,Wireless Mechanical Keyboard,Electronics,46,"350,000","16,100,000",Customer-603,Mandalay
T001782,25-11-2025,PROD-005,Noise-Cancelling Headphones,Electronics,5,"950,000","4,750,000",Customer-792,Taunggyi
T001783,25-11-2025,PROD-007,USB-C Docking Station,Electronics,22,"250,000","5,500,000",Customer-945,Yangon
T001784,25-11-2025,PROD-007,USB-C Docking Station,Electronics,21,"250,000","5,250,000",Customer-477,Taunggyi
T001785,25-11-2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,37,"25,000","925,000",Customer-291,Naypyitaw
T001786,25-11-2025,PROD-002,Wireless Mechanical Keyboard,Electronics,5,"350,000","1,750,000",Customer-020,Yangon
T001787,26-11-2025,PROD-009,Adjustable Monitor Arm,Furniture,49,"180,000","8,820,000",Customer-698,Mandalay
T001788,26-11-2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,25,"25,000","625,000",Customer-809,Taunggyi
T001789,26-11-2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,33,"25,000","825,000",Customer-796,Taunggyi
T001790,26-11-2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,370,"120,000","44,400,000",Customer-241,Yangon
T001791,26-11-2025,PROD-003,27-inch 4K Monitor,Electronics,100,"1,200,000","120,000,000",Customer-918,Yangon
T001792,26-11-2025,PROD-010,Webcam 1080p HD,Electronics,46,"200,000","9,200,000",Customer-553,Mandalay
T001793,26-11-2025,PROD-009,Adjustable Monitor Arm,Furniture,50,"180,000","9,000,000",Customer-137,Mandalay
T001794,26-11-2025,PROD-001,Ergonomic Mesh Chair,Furniture,27,"450,000","12,150,000",Customer-109,Bago
T001795,26-11-2025,PROD-001,Ergonomic Mesh Chair,Furniture,26,"450,000","11,700,000",Customer-634,Yangon
T001796,26-11-2025,PROD-002,Wireless Mechanical Keyboard,Electronics,20,"350,000","7,000,000",Customer-419,Naypyitaw
T001797,26-11-2025,PROD-005,Noise-Cancelling Headphones,Electronics,380,"950,000","361,000,000",Customer-246,Yangon
T001798,26-11-2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,26,"120,000","3,120,000",Customer-372,Mandalay
T001799,26-11-2025,PROD-007,USB-C Docking Station,Electronics,15,"250,000","3,750,000",Customer-854,Yangon
T001800,26-11-2025,PROD-001,Ergonomic Mesh Chair,Furniture,17,"450,000","7,650,000",Customer-105,Bago
T001801,27-11-2025,PROD-010,Webcam 1080p HD,Electronics,23,"200,000","4,600,000",Customer-686,Naypyitaw
T001802,27-11-2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,33,"25,000","825,000",Customer-962,Mandalay
T001803,27-11-2025,PROD-007,USB-C Docking Station,Electronics,44,"250,000","11,000,000",Customer-857,Taunggyi
T001804,27-11-2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,13,"120,000","1,560,000",Customer-096,Mandalay
T001805,27-11-2025,PROD-003,27-inch 4K Monitor,Electronics,470,"1,200,000","564,000,000",Customer-732,Naypyitaw
T001806,27-11-2025,PROD-001,Ergonomic Mesh Chair,Furniture,40,"450,000","18,000,000",Customer-153,Mandalay
T001807,27-11-2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,8,"120,000","960,000",Customer-124,Yangon
T001808,27-11-2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,20,"120,000","2,400,000",Customer-330,Bago
T001809,27-11-2025,PROD-009,Adjustable Monitor Arm,Furniture,28,"180,000","5,040,000",Customer-040,Yangon
T001810,27-11-2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,5,"25,000","125,000",Customer-335,Yangon
T001811,01-12-2025,PROD-005,Noise-Cancelling Headphones,Electronics,80,"950,000","76,000,000",Customer-969,Mandalay
T001812,01-12-2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,37,"25,000","925,000",Customer-789,Yangon
T001813,01-12-2025,PROD-007,USB-C Docking Station,Electronics,46,"250,000","11,500,000",Customer-948,Yangon
T001814,01-12-2025,PROD-003,27-inch 4K Monitor,Electronics,190,"1,200,000","228,000,000",Customer-159,Mandalay
T001815,01-12-2025,PROD-010,Webcam 1080p HD,Electronics,17,"200,000","3,400,000",Customer-677,Taunggyi
T001816,01-12-2025,PROD-007,USB-C Docking Station,Electronics,34,"250,000","8,500,000",Customer-777,Yangon
T001817,01-12-2025,PROD-009,Adjustable Monitor Arm,Furniture,22,"180,000","3,960,000",Customer-870,Yangon
T001818,01-12-2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,11,"120,000","1,320,000",Customer-175,Taunggyi
T001819,01-12-2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,24,"25,000","600,000",Customer-740,Mandalay
T001820,01-12-2025,PROD-002,Wireless Mechanical Keyboard,Electronics,30,"350,000","10,500,000",Customer-1000,Bago
T001821,01-12-2025,PROD-010,Webcam 1080p HD,Electronics,12,"200,000","2,400,000",Customer-360,Taunggyi
T001822,01-12-2025,PROD-009,Adjustable Monitor Arm,Furniture,100,"180,000","18,000,000",Customer-918,Yangon
T001823,01-12-2025,PROD-010,Webcam 1080p HD,Electronics,31,"200,000","6,200,000",Customer-475,Yangon
T001824,01-12-2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,250,"25,000","6,250,000",Customer-872,Mandalay
T001825,03-12-2025,PROD-009,Adjustable Monitor Arm,Furniture,35,"180,000","6,300,000",Customer-562,Bago
T001826,03-12-2025,PROD-001,Ergonomic Mesh Chair,Furniture,44,"450,000","19,800,000",Customer-226,Naypyitaw
T001827,03-12-2025,PROD-004,Standing Desk Converter,Furniture,13,"500,000","6,500,000",Customer-913,Yangon
T001828,03-12-2025,PROD-002,Wireless Mechanical Keyboard,Electronics,16,"350,000","5,600,000",Customer-881,Mandalay
T001829,03-12-2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,37,"120,000","4,440,000",Customer-290,Yangon
T001830,03-12-2025,PROD-001,Ergonomic Mesh Chair,Furniture,35,"450,000","15,750,000",Customer-362,Yangon
T001831,03-12-2025,PROD-001,Ergonomic Mesh Chair,Furniture,450,"450,000","202,500,000",Customer-871,Yangon
T001832,03-12-2025,PROD-007,USB-C Docking Station,Electronics,19,"250,000","4,750,000",Customer-307,Mandalay
T001833,03-12-2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,8,"25,000","200,000",Customer-844,Taunggyi
T001834,03-12-2025,PROD-005,Noise-Cancelling Headphones,Electronics,13,"950,000","12,350,000",Customer-742,Naypyitaw
T001835,03-12-2025,PROD-004,Standing Desk Converter,Furniture,19,"500,000","9,500,000",Customer-668,Yangon
T001836,03-12-2025,PROD-009,Adjustable Monitor Arm,Furniture,49,"180,000","8,820,000",Customer-419,Naypyitaw
T001837,03-12-2025,PROD-001,Ergonomic Mesh Chair,Furniture,10,"450,000","4,500,000",Customer-072,Mandalay
T001838,03-12-2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,47,"120,000","5,640,000",Customer-995,Bago
T001839,03-12-2025,PROD-009,Adjustable Monitor Arm,Furniture,39,"180,000","7,020,000",Customer-958,Mandalay
T001840,03-12-2025,PROD-007,USB-C Docking Station,Electronics,19,"250,000","4,750,000",Customer-551,Taunggyi
T001841,04-12-2025,PROD-009,Adjustable Monitor Arm,Furniture,39,"180,000","7,020,000",Customer-615,Yangon
T001842,04-12-2025,PROD-001,Ergonomic Mesh Chair,Furniture,18,"450,000","8,100,000",Customer-628,Mandalay
T001843,04-12-2025,PROD-005,Noise-Cancelling Headphones,Electronics,21,"950,000","19,950,000",Customer-970,Mandalay
T001844,04-12-2025,PROD-007,USB-C Docking Station,Electronics,25,"250,000","6,250,000",Customer-879,Mandalay
T001845,04-12-2025,PROD-007,USB-C Docking Station,Electronics,22,"250,000","5,500,000",Customer-273,Mandalay
T001846,04-12-2025,PROD-009,Adjustable Monitor Arm,Furniture,15,"180,000","2,700,000",Customer-474,Yangon
T001847,04-12-2025,PROD-001,Ergonomic Mesh Chair,Furniture,10,"450,000","4,500,000",Customer-152,Mandalay
T001848,04-12-2025,PROD-002,Wireless Mechanical Keyboard,Electronics,39,"350,000","13,650,000",Customer-156,Taunggyi
T001849,05-12-2025,PROD-004,Standing Desk Converter,Furniture,20,"500,000","10,000,000",Customer-361,Mandalay
T001850,05-12-2025,PROD-009,Adjustable Monitor Arm,Furniture,12,"180,000","2,160,000",Customer-644,Naypyitaw
T001851,05-12-2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,45,"120,000","5,400,000",Customer-301,Taunggyi
T001852,05-12-2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,5,"25,000","125,000",Customer-844,Taunggyi
T001853,05-12-2025,PROD-003,27-inch 4K Monitor,Electronics,11,"1,200,000","13,200,000",Customer-742,Naypyitaw
T001854,05-12-2025,PROD-007,USB-C Docking Station,Electronics,19,"250,000","4,750,000",Customer-095,Yangon
T001855,05-12-2025,PROD-009,Adjustable Monitor Arm,Furniture,28,"180,000","5,040,000",Customer-829,Naypyitaw
T001856,05-12-2025,PROD-007,USB-C Docking Station,Electronics,46,"250,000","11,500,000",Customer-653,Yangon
T001857,05-12-2025,PROD-005,Noise-Cancelling Headphones,Electronics,22,"950,000","20,900,000",Customer-932,Taunggyi
T001858,05-12-2025,PROD-007,USB-C Docking Station,Electronics,37,"250,000","9,250,000",Customer-803,Taunggyi
T001859,08-12-2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,38,"25,000","950,000",Customer-255,Yangon
T001860,08-12-2025,PROD-002,Wireless Mechanical Keyboard,Electronics,36,"350,000","12,600,000",Customer-789,Yangon
T001861,08-12-2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,8,"120,000","960,000",Customer-240,Naypyitaw
T001862,08-12-2025,PROD-010,Webcam 1080p HD,Electronics,480,"200,000","96,000,000",Customer-816,Yangon
T001863,08-12-2025,PROD-010,Webcam 1080p HD,Electronics,14,"200,000","2,800,000",Customer-279,Yangon
T001864,08-12-2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,46,"25,000","1,150,000",Customer-889,Mandalay
T001865,08-12-2025,PROD-005,Noise-Cancelling Headphones,Electronics,160,"950,000","152,000,000",Customer-985,Bago
T001866,08-12-2025,PROD-001,Ergonomic Mesh Chair,Furniture,24,"450,000","10,800,000",Customer-324,Yangon
T001867,08-12-2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,25,"120,000","3,000,000",Customer-644,Naypyitaw
T001868,08-12-2025,PROD-010,Webcam 1080p HD,Electronics,120,"200,000","24,000,000",Customer-667,Yangon
T001869,09-12-2025,PROD-009,Adjustable Monitor Arm,Furniture,26,"180,000","4,680,000",Customer-702,Mandalay
T001870,09-12-2025,PROD-009,Adjustable Monitor Arm,Furniture,38,"180,000","6,840,000",Customer-957,Yangon
T001871,09-12-2025,PROD-010,Webcam 1080p HD,Electronics,18,"200,000","3,600,000",Customer-142,Taunggyi
T001872,09-12-2025,PROD-004,Standing Desk Converter,Furniture,37,"500,000","18,500,000",Customer-279,Yangon
T001873,09-12-2025,PROD-005,Noise-Cancelling Headphones,Electronics,29,"950,000","27,550,000",Customer-219,Naypyitaw
T001874,09-12-2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,41,"120,000","4,920,000",Customer-506,Taunggyi
T001875,09-12-2025,PROD-001,Ergonomic Mesh Chair,Furniture,25,"450,000","11,250,000",Customer-002,Mandalay
T001876,09-12-2025,PROD-004,Standing Desk Converter,Furniture,29,"500,000","14,500,000",Customer-708,Yangon
T001877,09-12-2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,13,"120,000","1,560,000",Customer-147,Mandalay
T001878,09-12-2025,PROD-003,27-inch 4K Monitor,Electronics,40,"1,200,000","48,000,000",Customer-536,Yangon
T001879,09-12-2025,PROD-007,USB-C Docking Station,Electronics,18,"250,000","4,500,000",Customer-572,Yangon
T001880,12-12-2025,PROD-003,27-inch 4K Monitor,Electronics,44,"1,200,000","52,800,000",Customer-489,Naypyitaw
T001881,12-12-2025,PROD-001,Ergonomic Mesh Chair,Furniture,29,"450,000","13,050,000",Customer-948,Yangon
T001882,12-12-2025,PROD-002,Wireless Mechanical Keyboard,Electronics,45,"350,000","15,750,000",Customer-279,Yangon
T001883,12-12-2025,PROD-003,27-inch 4K Monitor,Electronics,5,"1,200,000","6,000,000",Customer-113,Yangon
T001884,12-12-2025,PROD-009,Adjustable Monitor Arm,Furniture,50,"180,000","9,000,000",Customer-326,Mandalay
T001885,12-12-2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,12,"120,000","1,440,000",Customer-469,Taunggyi
T001886,12-12-2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,41,"120,000","4,920,000",Customer-105,Bago
T001887,12-12-2025,PROD-003,27-inch 4K Monitor,Electronics,6,"1,200,000","7,200,000",Customer-438,Bago
T001888,12-12-2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,29,"120,000","3,480,000",Customer-414,Yangon
T001889,12-12-2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,16,"120,000","1,920,000",Customer-747,Naypyitaw
T001890,12-12-2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,44,"120,000","5,280,000",Customer-457,Bago
T001891,12-12-2025,PROD-007,USB-C Docking Station,Electronics,23,"250,000","5,750,000",Customer-769,Yangon
T001892,16-12-2025,PROD-003,27-inch 4K Monitor,Electronics,7,"1,200,000","8,400,000",Customer-916,Yangon
T001893,16-12-2025,PROD-005,Noise-Cancelling Headphones,Electronics,33,"950,000","31,350,000",Customer-140,Mandalay
T001894,16-12-2025,PROD-009,Adjustable Monitor Arm,Furniture,45,"180,000","8,100,000",Customer-846,Yangon
T001895,16-12-2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,19,"25,000","475,000",Customer-314,Bago
T001896,16-12-2025,PROD-005,Noise-Cancelling Headphones,Electronics,125,"950,000","118,750,000",Customer-915,Yangon
T001897,16-12-2025,PROD-009,Adjustable Monitor Arm,Furniture,27,"180,000","4,860,000",Customer-538,Mandalay
T001898,16-12-2025,PROD-005,Noise-Cancelling Headphones,Electronics,10,"950,000","9,500,000",Customer-635,Naypyitaw
T001899,16-12-2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,170,"120,000","20,400,000",Customer-802,Mandalay
T001900,16-12-2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,24,"25,000","600,000",Customer-388,Mandalay
T001901,16-12-2025,PROD-005,Noise-Cancelling Headphones,Electronics,150,"950,000","142,500,000",Customer-804,Yangon
T001902,16-12-2025,PROD-010,Webcam 1080p HD,Electronics,33,"200,000","6,600,000",Customer-426,Mandalay
T001903,16-12-2025,PROD-001,Ergonomic Mesh Chair,Furniture,36,"450,000","16,200,000",Customer-628,Mandalay
T001904,17-12-2025,PROD-007,USB-C Docking Station,Electronics,46,"250,000","11,500,000",Customer-692,Mandalay
T001905,17-12-2025,PROD-007,USB-C Docking Station,Electronics,47,"250,000","11,750,000",Customer-829,Naypyitaw
